x	y
8.213923458480120843e+00	1.702036263901391067e+02
-7.514648281079630010e+00	1.506265080827849658e+02
5.900323128017152641e+00	8.579497397218958099e+01
-5.928804215339013695e+00	9.383806295492313154e+01
1.597974095512551429e+00	7.506278664435153125e+00
-5.086604004216111363e+00	8.334878171342208475e+01
-3.169536968866157878e+00	3.653878220117061915e+01
-1.721599930007400303e-01	6.565257116220502454e+00
5.972195209352346268e+00	9.517716961814427634e+01
9.690771683660400981e+00	2.388813918599534531e+02
-2.509999408698835310e+00	2.339541178025527302e+01
-9.192945400621628238e-01	1.027338651772441835e+01
7.405420822834834382e+00	1.329584591360364527e+02
2.221092935678681712e+00	1.016866907660136121e+01
-6.060149675992903440e+00	1.006463849122568348e+02
8.018778734475727532e+00	1.547251011163613725e+02
6.176196824294098775e+00	9.199475406533480282e+01
-1.020578229314381247e+00	2.350582390336619198e+00
-3.933735686740888582e+00	4.698051910471362902e+01
-4.047962605916408663e+00	4.597544541612073488e+01
-4.304429593282375066e+00	5.157283973715667713e+01
-9.771804040723161222e+00	2.653599149613655186e+02
3.278420646277986350e+00	2.550652554452090115e+01
-2.128798502208422150e-01	5.539276909648065406e-01
-1.329635224947047334e+00	5.302951139875211162e+00
9.201303832698542351e+00	2.175666302745445932e+02
-6.077340345412782341e+00	1.000568922869771598e+02
-9.957509603028761092e+00	2.590613404012041201e+02
7.098398722545589123e-01	5.219004725972664183e+00
3.900151222441730070e+00	2.620754348666588740e+01
9.560855112486628116e+00	2.126995881185017083e+02
1.859064973993017844e+00	1.539552754706404158e+01
1.411012977401957968e+00	9.699597386616851225e+00
2.608248881381594941e+00	1.379107760152684037e+01
-2.665451127205380466e+00	2.298912124164442261e+01
6.621308667230010769e+00	1.043245611097948000e+02
5.387172296887317913e+00	6.767979225326591575e+01
-4.421277061941859543e+00	5.538240962741713957e+01
-9.388174210490285887e+00	2.342683158910041357e+02
-5.417775046131270145e+00	8.772831972756138441e+01
-9.302263521710784744e+00	2.227764218586293623e+02
5.443645094789580696e+00	7.145433605492468132e+01
3.049347824447545818e+00	2.565452890854469814e+01
-1.346740088113971723e+00	1.407508149984931478e+01
-1.247016582940092988e+00	9.952875826867131792e+00
-5.362464378240348495e+00	7.493312419523394396e+01
-5.288994303318319545e+00	7.496151417687731566e+01
1.496138010690344800e+00	1.582511962860339239e+00
9.183195143367029800e+00	1.981880604004066981e+02
-9.360441711362311068e+00	2.233370840658144800e+02
5.363344348525442840e+00	6.147194551745216273e+01
3.754826409753011518e+00	3.123740401693926216e+01
-1.199181282643177582e+00	7.709150041368547868e+00
3.572682619430494810e+00	2.804463361007549338e+01
-9.397079640321921445e+00	2.277973102720612530e+02
-1.124806190360494895e+00	4.563947124337362382e+00
7.620720609083726060e+00	1.438077084782343036e+02
-4.890517183058662454e-02	2.612637859060120249e+00
8.933269982086756045e+00	1.933630744560681762e+02
6.570422846774448544e+00	1.039777916226877323e+02
1.299372563429717076e+00	6.851575749434053009e+00
2.026289542317741166e+00	5.574952504063547032e+00
-3.664328524111823526e+00	3.932999771114739218e+01
4.293915464973100171e+00	4.936977836736392078e+01
4.066412720609321241e+00	4.097702310602466724e+01
3.681745906003810020e+00	3.454057337920836090e+01
9.934803641851065237e+00	2.446526458299310036e+02
-2.164434092225311801e+00	1.720557113389698500e+01
5.773928011258380621e+00	8.440928184021164782e+01
3.715582525634768984e+00	2.648246361022653517e+01
-5.205695464856141541e-01	9.823136027955236216e+00
5.265757852160582786e+00	6.607482205513470319e+01
5.004466300984011795e+00	5.901370504007294215e+01
-6.804656095117048054e+00	1.229611240200929956e+02
7.543240994290943746e+00	1.334113232150865826e+02
-8.835559345049759372e-01	1.758590951646779921e+00
6.215604373181541575e+00	9.208378368134580683e+01
2.929444111644404103e+00	2.217981192617768116e+01
-4.192489694137959688e+00	4.842348073993624524e+01
-6.196764020686624796e+00	1.054409705593359945e+02
-4.013741990775976376e+00	5.222080898868284038e+01
4.874666243651951447e+00	4.536421647865743267e+01
-7.935284335209919604e+00	1.703533201523173943e+02
7.449070816917764404e-01	8.720254888274556748e+00
-6.741189524187887194e+00	1.224150082981489902e+02
-7.756130264238725758e+00	1.596917694228992559e+02
-8.770523475437874694e+00	2.029405425968054146e+02
2.665891114532655592e+00	1.524912424593942717e+01
7.797355751688936465e+00	1.477552124648302936e+02
-7.901420245937083031e+00	1.703649843930319321e+02
4.715352088430122990e+00	6.556161133396568630e+01
-7.959428971393951002e+00	1.664928499432402305e+02
-6.781338967265551076e+00	1.311719202209732771e+02
5.456010284198711702e+00	7.171991577677917462e+01
9.837755161293067374e+00	2.380671356474268237e+02
-7.103485766642963384e+00	1.326698902667532423e+02
4.748416835906628108e-01	2.562083008841491427e-01
5.124145342786983193e+00	6.635337806815364559e+01
-6.238586289437551002e+00	1.020045635086883493e+02
-2.590750535404353627e-01	7.740074946658180188e+00
-3.441186710108645741e+00	2.502736341413652355e+01
-3.412017712319148188e+00	3.772741660678320841e+01
-5.919491328903962568e+00	9.876496526492553585e+01
-4.717891163555057332e+00	6.796967374006727880e+01
-2.171688038818837541e+00	1.686850018721852962e+01
2.907527584818270228e+00	2.373234280386385109e+01
5.761999588915340809e-01	3.988229097986581539e+00
-5.766605911353974712e+00	8.631622787849173051e+01
9.178917518455929070e+00	2.013626619427271578e+02
-4.657030940033449085e+00	5.997668113267884848e+01
-9.916045152187344058e+00	2.567699441988328886e+02
1.775424336459996866e+00	9.448103203077833356e+00
-8.597040226967980203e+00	1.969356129791246133e+02
-7.322983743744703844e+00	1.420701921979319877e+02
4.515307229617818052e+00	4.735945091502743765e+01
2.231926763701908456e+00	9.333230126138198912e+00
-7.378258636383594471e+00	1.522712414831991055e+02
-1.348326245960553393e+00	7.329352660055429070e+00
6.127886053918107478e+00	9.571526037165857304e+01
9.578006628629967878e+00	2.177812972463737253e+02
5.855944354037632138e-01	2.634177012242062688e-01
-1.120681990515384641e+00	1.800585365950889027e+00
1.398756866475762806e+00	9.760366334781704012e+00
7.313993849268690894e+00	1.250003149087073382e+02
-1.192197248254879938e+00	2.786166726817379313e+00
-9.399599222277245758e+00	2.276446490199449784e+02
2.193858664242496204e+00	1.918867646763334278e+01
-1.969991682431199820e+00	1.693128999913933086e+01
-6.017588689566057525e+00	1.029258305459130298e+02
4.261071055263201401e+00	3.294783477907026992e+01
-7.794881068500139065e-01	1.122048319200573552e+01
-4.955132575028889264e+00	7.439097849155523079e+01
-5.445978260322137388e+00	8.778414858352347494e+01
6.404975333741337096e+00	9.896704699036375530e+01
-1.330818684449816658e+00	1.203647696977731130e+01
3.380201649981838585e+00	3.096292858275623416e+01
9.014755980127798551e+00	1.978694884221759480e+02
6.702559464932729583e+00	1.127293380914571514e+02
4.860098329333677469e-01	5.967505392850425139e+00
-3.712686491467955818e-01	1.989546590142047933e+00
-9.578629829618654057e+00	2.508121790321820868e+02
2.504536557009032549e+00	2.092849491424783892e+01
-2.853119540282529343e+00	3.207258350163348126e+01
-9.741573245037599804e+00	2.452387579184388926e+02
-3.020947615907090267e+00	2.757094416659167990e+01
-8.027467138055079943e-01	2.836280377173679756e+00
-7.852833824188731882e+00	1.664853208918366079e+02
-2.173696908672068773e+00	1.529118341482032228e+01
-6.729361931650852391e+00	1.269032020345346012e+02
1.969028192744453065e+00	9.695433077528027965e+00
7.043261379758497753e+00	1.134318319086665099e+02
-7.742679389137774315e+00	1.596725936308608595e+02
-7.294191419316227609e+00	1.380240941840493178e+02
-3.495615798352904591e+00	4.310693189265180081e+01
-6.765722740747131425e+00	1.308754867100268200e+02
3.717761368217280094e+00	3.626411228866383851e+01
-3.452850653811239567e+00	3.739453938382891351e+01
-7.578844515570056117e+00	1.602757356551255441e+02
3.554801568396165123e+00	2.438783368555630915e+01
-6.528889490591893718e+00	1.134088323962079556e+02
5.772130871237123984e+00	7.543734525126060930e+01
-4.541438820889560191e+00	6.015098376225842713e+01
5.118046432730846362e+00	6.417141064874012102e+01
6.131725057020183556e+00	8.267613160878387646e+01
-9.315523335919248638e+00	2.307452133373459731e+02
8.534678833807049614e+00	1.805218898338001168e+02
1.213149151654281610e+00	7.150238418801645679e+00
-1.444428279936309067e+00	1.164515209896034165e+01
-6.245397869373787714e+00	1.032147352018792503e+02
7.000607517353845566e+00	1.226012995335883318e+02
9.379274779292611441e+00	2.140513984124558533e+02
-8.308634006672139805e+00	1.821347559282647524e+02
3.525016701928223029e-01	1.325868865045595513e+01
1.334277844022064841e-01	7.877746641239188108e+00
-5.235540141913547885e+00	7.537335358932085683e+01
2.924280392774473825e+00	2.071057987242539866e+01
-9.669154964599076862e+00	2.440043585017496639e+02
-1.709612392361705702e+00	1.327215310333376230e+01
3.033565812076545853e+00	1.884032611540610702e+01
-1.952298692046554152e+00	1.606623846672361466e+01
1.368414087622014108e-01	5.301148593825168120e+00
2.177090741238858485e+00	3.154157437359875971e+00
5.945016302595114155e+00	7.651228954816350836e+01
-2.043081097159316073e+00	1.597972333929775601e+01
-3.837900581704884573e+00	3.581686724134485189e+01
-6.232680375878246082e+00	1.056226848542122099e+02
5.284177759423966947e+00	6.167809296757204862e+01
2.350283860104800837e+00	2.153370616853519337e+01
-4.544486738588289221e+00	5.545077580763176428e+01
6.038208031911530327e+00	9.262765293943274969e+01
-1.648136468267294319e+00	1.229437195769199498e+01
-5.884453304762667258e+00	9.937558563240428100e+01
-1.765535976247802452e+00	7.568696735760318539e+00
-6.618607251033663985e+00	1.264046753987081928e+02
3.747956908462297676e+00	2.935110687652405659e+01
7.032378567361799782e+00	1.245431524935238059e+02
3.693443021017916550e+00	4.264041779988875902e+01
6.616439050975138514e+00	1.136969361344201133e+02
-2.285303750024601399e+00	1.696874318322814190e+01
-1.442060358479626103e+00	1.143622734837828681e+01
-5.227775568692923258e+00	7.288817454350912328e+01
-6.010690304116552696e+00	1.086301445071274685e+02
9.393601471813401105e+00	2.148459688219831492e+02
5.951104494023695679e-01	-7.811914349934854229e-01
9.881845929816343244e+00	2.273302877755659495e+02
-9.431039720837928186e+00	2.322308993180241430e+02
3.709701730255297036e+00	2.981165511030096837e+01
9.813497850839681291e+00	2.337566126895198408e+02
-9.162641585309538428e+00	2.277254803133018584e+02
-8.369652977678857297e+00	1.850340030624208794e+02
1.348021931211890845e+00	1.416112229863766103e+01
-7.789977148404649832e+00	1.553044547543160832e+02
-9.478522176352088380e+00	2.353614264920068422e+02
7.218179743586745190e+00	1.257006724161058031e+02
6.090267733298510677e+00	8.651340834583066908e+01
-4.177176597432382010e+00	5.235688648706393167e+01
-8.303711720134408836e+00	1.852252993104116285e+02
-3.697261384098505133e+00	4.325387367878266076e+01
5.286401647698856010e+00	8.276685483573032798e+01
-8.406995050054836938e+00	1.821149849427476397e+02
7.640757227772919435e+00	1.349383235026340344e+02
1.149514652079847821e+00	4.843984626627468870e-01
6.442047999034997474e+00	1.031743906698373792e+02
-5.894380731397266260e+00	9.012475438100391045e+01
-8.641271867664890749e+00	2.025871818814115670e+02
8.657399384643667872e+00	1.898465655290233087e+02
3.515603942529764936e+00	2.865145911864854611e+01
-1.711936270448429553e+00	9.114827603748024032e+00
4.751983323553600869e+00	5.359717513616472928e+01
-3.611568768319425971e+00	3.683512521595787348e+01
2.091149726024816857e-01	-1.542663597021917354e+00
-3.301180309010542935e+00	2.497924309948700028e+01
3.199741824713488114e+00	2.115858790108090659e+01
-8.208752659156921538e-01	3.984133102534554549e+00
-5.497463576071847768e+00	8.246495658249777705e+01
4.754783846037408779e+00	5.897229102008902402e+01
3.804459917353534948e+00	2.621327477465416678e+01
-5.128084311059881273e+00	8.044350780165477488e+01
9.070900078430423008e+00	2.046904062353600580e+02
-4.480743865521283453e+00	6.339633717986471595e+01
3.429591261424729254e-01	2.369988047672922260e+00
6.493712859212191546e+00	1.063978975747560725e+02
3.548881146255666863e+00	4.053527256721870486e+01
-5.384080177784797527e+00	8.990808585101196115e+01
-9.482570049595926420e+00	2.381308330027375746e+02
9.870342717591373827e+00	2.365764873314064118e+02
-6.488460290854480839e+00	1.111805449450580312e+02
5.939255472798707913e+00	7.990916981321547041e+01
4.055553560517193290e-01	1.918918575440824448e-01
-2.596027796796267495e+00	1.282901043611386527e+01
3.843253383343110841e+00	3.782307592517295092e+01
-3.683175933367586197e+00	3.689767064478071035e+01
9.133032523766683397e+00	2.024120682355888334e+02
-8.877516269644287306e+00	2.073781885229930992e+02
-9.151569542676066149e+00	2.200552086006189825e+02
-1.328127829650927794e+00	7.219795727306808075e+00
-8.785394986280499197e+00	2.053786821213042515e+02
-9.074779273195447971e+00	2.133283087574160959e+02
-3.805111413917838803e-01	7.912137620972157670e+00
6.277793282836931610e+00	9.353534709948654324e+01
-6.472676486302974652e+00	1.218689130558820466e+02
-9.884830480466476388e+00	2.615196343414058333e+02
-5.449827682771815063e+00	7.987977218049739747e+01
9.204254547730883473e-01	-3.142049121756750552e+00
6.902266764808103972e+00	1.135847260791182691e+02
6.736197465781426530e+00	1.213966039543128517e+02
2.406496257472355182e+00	1.357622502506203688e+01
-4.267552740458821603e+00	5.362248241728727294e+01
6.240671608808735726e+00	9.390331063117481847e+01
-9.620801138357499838e-01	4.433722815892387814e+00
-5.258648624650876791e+00	7.988473027103529489e+01
8.855443102006187672e+00	1.815931475371371846e+02
-5.054566148624388688e-01	1.281655352201248199e+01
9.618892460632473274e-01	1.091516932469611945e+01
-4.567219725310005529e+00	5.301715812396645333e+01
7.516375291497091382e+00	1.349377187019034068e+02
9.545501192168934779e-01	4.543663531530337529e-01
3.958600702270382854e+00	3.932279326371894257e+01
4.037925069521893562e+00	3.190936188194097411e+01
6.678567044563532562e+00	1.078340072379399146e+02
4.889231600736092531e-01	6.750869654956838772e+00
1.744056612404632389e+00	6.536666726808272543e+00
5.031971585582883932e-01	6.992834528978017161e+00
9.039368930924887025e-01	2.921267336283029259e+00
1.100814144426696117e+00	2.722373919579600177e+00
5.357910412736046624e+00	6.169392878512825718e+01
2.593368330600787530e+00	2.372016811651886314e+01
-9.727380667172656814e+00	2.556153127419452176e+02
-1.690581556167956023e+00	1.577749929252320271e+01
-8.638521078799508146e+00	1.981471729364520229e+02
8.447598511686841505e+00	1.825555508767817514e+02
6.361896627025210194e+00	1.019046923615036206e+02
5.646667863374240426e+00	7.657785801143366200e+01
1.472097679065404563e+00	1.547710552320895161e+00
3.797766901759452196e+00	3.114404192476118283e+01
-9.037313202071137752e+00	2.143356374849750239e+02
1.741673726652525289e+00	1.087215259597510730e+01
9.426796431038098945e+00	2.243140901900345341e+02
-5.223108456994268067e+00	7.923188161248754113e+01
-2.170078794755731622e+00	1.789386528007366195e+01
7.547724318998607629e+00	1.306687762342245662e+02
-1.592788371601745467e+00	1.542372055522418961e+01
4.365752592392688314e+00	5.090639152701368175e+01
5.500829123469987536e+00	8.236111550904645640e+01
-5.396961415194767575e+00	7.512965885986639591e+01
-6.746747785463900193e+00	1.133884449039050821e+02
-8.518932374775276983e+00	1.870485121694281077e+02
-4.271439399275028137e+00	5.051455237512156771e+01
5.403980039728768503e+00	6.812820109584937711e+01
4.214555631741163211e+00	4.383817964348025953e+01
-6.909510272584869384e+00	1.244638369418170214e+02
9.571506563306432014e+00	2.130360099754140037e+02
7.740564940291605467e-01	9.058924190430126089e+00
-4.568115694268925608e+00	6.368809483905097579e+01
-5.136264261567764500e+00	7.670845542032263609e+01
-1.304191571020895779e+00	9.881347827585729604e+00
3.789953124373564464e+00	4.007139797988114793e+01
-9.165151090842243775e+00	2.215865862070585308e+02
-6.512168066443080328e+00	1.175133520459599055e+02
-2.897394866171396188e+00	3.401800456455642774e+01
-7.430040436752694433e+00	1.515409044877926306e+02
-8.187238649935959955e+00	1.806679146236497218e+02
-9.183747336723513399e-01	1.017870626700849357e+01
7.973970817010368251e+00	1.550955159583711520e+02
-8.647332217933955789e+00	1.974727659827952664e+02
7.398492266835823727e+00	1.390372602745708832e+02
-8.393254439069064432e+00	1.826311661515132130e+02
-4.675104957692200358e+00	5.797593601038104794e+01
8.906940779572728673e+00	1.880906076923474473e+02
3.156946573027305192e+00	2.208917616965340613e+01
2.592945807297262206e-01	-1.249793010792835446e+00
4.617621493166979008e-01	2.301177386979079031e+00
-1.249719718766806764e+00	2.529719842245844674e+00
8.828677353089272373e+00	1.895147403383398341e+02
9.463223367112508555e+00	2.224422349368336143e+02
-7.287039923426350541e+00	1.460458253496884709e+02
1.667985237072066695e+00	8.302676438582500040e+00
-6.023197083854851641e+00	1.047084631403418058e+02
-8.044468675983617700e+00	1.753521916355458927e+02
9.107096575329194366e-01	1.220397046370177652e+00
-2.178426481079778654e+00	2.736655686474936999e+01
9.458199088774442487e+00	2.236088303253394542e+02
1.448016429396634663e+00	4.432222950744455048e+00
-6.770178599564569133e+00	1.268799376056194461e+02
8.956604576111306670e+00	1.928617207876172870e+02
-7.790828623936311814e+00	1.626309006313350665e+02
7.800696096757956610e+00	1.465413513810901804e+02
1.458769499500370159e+00	9.239690717087533756e+00
-5.499423982290463364e+00	7.850453314884717315e+01
-7.251580895409269090e+00	1.330240638622140068e+02
-5.791803959125392254e+00	8.993876879344352915e+01
-1.145318833976816109e-02	-2.208693345729218827e+00
-6.388702170920314671e+00	1.100952317090868888e+02
8.593723041270273200e+00	1.817010640672072839e+02
-1.930300024838828676e+00	1.343815435261651814e+01
2.355296252140297142e+00	1.219640442868781172e+01
9.393770491964126279e+00	2.130216871357534103e+02
-2.801233244830488189e+00	3.025927936414911557e+01
-8.894698947662877941e-01	1.036045622979975889e+01
-2.440804942903085362e-02	5.317402148456604749e+00
4.259798853449384026e+00	4.095529453622638982e+01
6.768222005225883464e-01	2.484656510068267821e+00
9.196883099828735197e+00	2.053651804360717676e+02
6.587403050633302115e+00	1.047026106654864179e+02
-7.868863070242266389e+00	1.686639593256594765e+02
6.320852363984474920e-01	3.059393885957203185e+00
-2.356055536467700051e+00	1.612142042371860740e+01
7.462181745962254809e+00	1.289186209111103096e+02
-3.409850246080168290e+00	3.429644134059864768e+01
-2.852956353320794669e+00	2.862303063007279746e+01
4.516893351195843564e+00	5.145050386515302421e+01
-7.465761374493831148e+00	1.557079202304921353e+02
-9.685228611149518940e-01	7.568927923720591089e+00
6.221278117343413072e+00	9.600226217849669297e+01
6.342502224483510531e-01	1.266771733842248260e+01
-8.253429736603797195e+00	1.785378928276830379e+02
-4.159565241906486577e+00	5.066434363941664287e+01
-9.323626431757219279e+00	2.357577080506180209e+02
-8.364327282069730529e+00	1.930549443086419501e+02
3.429200970863828246e+00	3.027315072167734300e+01
6.258679694810336258e+00	9.166654030228298211e+01
-3.700964032680995608e+00	3.994859798775064519e+01
-9.832145613217303293e+00	2.592819489496627625e+02
5.990323977880319006e+00	8.351952491977085913e+01
-4.485433599952974859e+00	5.057319811334112813e+01
7.391876999330619924e-01	5.376784632119308682e+00
-4.461083891305214877e+00	6.164290356176442742e+01
-3.494176471112389493e+00	3.837137648997454420e+01
-6.873228395909518618e+00	1.264503610843139398e+02
-4.132864217636287307e+00	4.472283494472071652e+01
4.519505765680998266e+00	4.731701598224879035e+01
-1.106813955653557002e+00	-1.837832402986006031e-01
-2.977157833284782562e+00	2.379647741086700918e+01
3.620533031777457111e+00	3.018571617038989174e+01
5.330671794477041203e+00	7.389253017847052263e+01
-1.863593314937510570e+00	1.218710763162007105e+01
-8.091944697145603271e+00	1.813024004334154995e+02
6.255431739089893028e+00	9.253697023308187397e+01
-5.536161702965671338e+00	8.789847339678320282e+01
3.470965580586863553e+00	3.294500573751838601e+01
-7.051545352574610348e+00	1.296372397607781579e+02
-9.777623735773060432e+00	2.581695855902996186e+02
-3.595439703652263397e+00	4.167969086059574124e+01
9.959363231716139353e+00	2.413309645102157504e+02
-5.645528725264323811e+00	9.430957953816492534e+01
-4.766313092405112251e+00	6.723279966983622558e+01
3.360617121675630870e+00	2.352452792291004613e+01
-7.320669412483695737e-01	1.182700881222264933e+01
-7.143482130861702473e+00	1.418801933539657796e+02
-7.804071905590285851e+00	1.544615868283953262e+02
-2.146363424701220879e-01	1.162233830492779951e+00
2.884655232659337543e+00	2.851398339923651548e+01
1.227928657712148208e+00	6.663548093485646362e+00
-6.972464282746977382e+00	1.304731656005159266e+02
-7.130727627822864179e+00	1.280332166837796422e+02
9.262939513768891686e+00	2.102266220633930800e+02
2.196620249519243728e+00	4.967660509897699583e+00
-7.422981699605967876e+00	1.501251569817139853e+02
8.383581625467229514e+00	1.727395148025472338e+02
-4.002789895882545856e+00	4.340031890110547863e+01
-4.246361497338233093e+00	5.299141803178645205e+01
3.050813674762176575e+00	2.089003201255179576e+01
9.800011634364292235e+00	2.348961341886717094e+02
-2.156426533462692419e+00	1.997438212381437594e+01
-6.379400891669106954e-03	-2.951608925346403733e+00
-9.820919585193408352e+00	2.597420555896622432e+02
-5.841723622861458409e+00	9.733896010595623238e+01
-1.126761588095281041e+00	9.753702946708312282e+00
2.007633935528701841e+00	3.912246334674982506e+00
2.508832900962865153e-01	4.872716329224525467e+00
6.956742954128461776e+00	1.193123091922308276e+02
5.225814665243140311e+00	7.050797672624848644e+01
-4.663543537036842324e+00	6.114741749454541520e+01
9.067802864937128504e+00	1.964089192038823057e+02
6.405359455874314989e+00	1.080734242480782683e+02
2.340331142176470536e-01	8.233717961304151345e+00
5.543747035034984449e+00	6.815194091373183483e+01
-1.348066418781190379e+00	1.544624558448698082e+01
-6.932214741087250331e+00	1.261354721761027662e+02
4.807690142199245287e+00	5.367460147570357520e+01
-6.045249212380015003e+00	9.498437742699466924e+01
-8.637736340375674615e+00	1.963553767794070950e+02
3.563245647391173776e+00	3.407584676052709938e+01
5.188763503345217742e+00	7.169789080035850759e+01
5.429173412892504658e+00	7.194699122580549044e+01
-5.048431062279579606e+00	6.550780116130015074e+01
6.385000464190433433e+00	9.494707167265302417e+01
6.349589479679512039e+00	1.013342921934224847e+02
-8.284541542391037794e+00	1.826555117235542127e+02
6.181512442384331507e+00	8.958909200031291675e+01
-5.543625932600210859e+00	8.425692848965927340e+01
-5.849044293447615672e+00	8.947081862395603480e+01
-6.956936650553416257e+00	1.311911450165234214e+02
-2.926934750138041608e+00	2.257748916520358762e+01
6.892598551476094570e+00	1.105805869639571597e+02
-9.584897060103168442e+00	2.445419046928784894e+02
5.995568915051070036e+00	8.077309674909226089e+01
-8.496146063292986383e+00	1.966424185191811205e+02
4.111941067383579451e+00	3.462117821470617685e+01
-3.123596884464010515e+00	3.458860158985307720e+01
-6.273279663468862566e-01	3.942445019028581576e+00
4.566818529723082776e+00	4.776653440895719882e+01
-6.838196708698989212e+00	1.209719461037863084e+02
-8.759581192256852944e+00	1.967689003374935908e+02
6.323262267568988904e+00	9.437637069058618522e+01
-4.434022766650478786e+00	5.014517342448426263e+01
1.302949313407182785e+00	7.143920042578157492e+00
-9.177348625162455420e+00	2.219128316010816775e+02
3.760735571884998407e+00	4.522420206336785498e+01
-8.354420637020652407e+00	1.842827878500059455e+02
-3.665872307181626155e+00	3.507539481783830837e+01
4.731408684830547884e+00	4.962466210414264367e+01
4.644878621372402705e+00	5.285390154630029969e+01
-3.434184704176688641e+00	4.126592533889699865e+01
7.397827483516874025e+00	1.329949458562644509e+02
5.884945941573052508e+00	8.187283968521833799e+01
8.925166216777746797e+00	1.872255991834014708e+02
-3.526752488259714546e+00	4.853867549452179730e+01
-4.659653115186888073e+00	5.848216875268447268e+01
4.519597380214648297e+00	5.009973299830260629e+01
4.731590250399900555e+00	5.404509923753138168e+01
2.330616632661453025e-01	1.132909021981522990e+01
7.541653119918745318e-01	6.800491898784571276e+00
-5.441067652455600090e+00	8.677969624052107633e+01
7.955582513325371252e+00	1.474843330726904185e+02
-7.818846073153602916e+00	1.689139377663491075e+02
6.067974081869845548e+00	9.386991596612969602e+01
9.375709936123193700e+00	2.127118614597661974e+02
7.470256283028529509e+00	1.321271283090715372e+02
-9.294013422870451180e+00	2.265092525277110838e+02
5.614706619098619456e-01	7.481765948728974713e+00
-2.123646732409769200e+00	1.677380311484636266e+01
2.903135080148492975e+00	1.734586624024733581e+01
9.259064278882814136e+00	2.084917433746956590e+02
-2.031098646062208246e-01	-7.875415944717660821e-01
-9.050713529045442129e+00	2.222910976146526423e+02
-4.483385257776140165e+00	5.580424390300689907e+01
8.521957948851632381e+00	1.693962910206076913e+02
-1.519374100095660651e-02	4.329099325559907285e+00
-4.658822055805014628e+00	7.215004728840459336e+01
-4.251701494672204262e+00	5.565038452308507999e+01
-5.236540826048210917e+00	6.945944294635002336e+01
-7.265819088759242206e+00	1.510690769554954613e+02
8.493216785305708783e+00	1.793084897462464085e+02
-6.361942498191758943e+00	1.055382224153427444e+02
-4.290111030430412420e+00	5.082506569214524461e+01
3.643349893969109132e+00	4.000685894394651854e+01
-4.324030589546696390e+00	4.942292126321131462e+01
-5.606054210213629041e+00	8.734780019104140081e+01
4.282479241759455491e+00	4.006902733072379164e+01
-2.484089916331591041e-01	-2.740200675716543355e+00
-1.063831745635273052e+00	1.045943398762954502e+01
-3.241603176036667477e+00	3.732015661050841260e+01
3.886630838836049762e+00	3.761917297859058351e+01
9.531592492596232091e+00	2.245459522343050764e+02
-7.876944997783185798e+00	1.612029944489957245e+02
-6.683057592376052014e+00	1.169909471357571675e+02
-6.831734298840861364e+00	1.350573817254355333e+02
3.654218074910623670e+00	3.269956602819100766e+01
8.973483285589011871e+00	1.875209139386678885e+02
9.370126858415691373e+00	2.197160614825236848e+02
2.358801898549947040e+00	1.126126399852597437e+01
-8.359112109238770572e+00	1.774053210081544023e+02
-5.408490975935754008e+00	8.322091788796549849e+01
-3.565713621970876268e+00	3.191510843757421867e+01
8.800877925583520778e+00	1.838130314376396655e+02
8.124772819131599988e+00	1.574500294635921307e+02
-8.816496927399711581e+00	2.098937745769775631e+02
-6.948980876210645974e+00	1.325270929845958392e+02
5.171199304840216726e+00	7.024067763888621130e+01
6.549440632739788271e+00	1.122687356613932081e+02
-6.016068763088576077e+00	1.053540985547385986e+02
2.865768688289989541e+00	2.858285011266291775e+01
-9.424501963040585295e+00	2.345583637325165682e+02
7.478455202920031297e-01	1.590507826826273785e+00
-2.224605533328716689e+00	1.556550649405240883e+01
7.068653719980456884e+00	1.167525815209890396e+02
-2.808136119036284128e-01	2.189364358274111133e+00
6.661488234409844722e+00	9.849503166179201230e+01
-3.925929319845888443e+00	3.703365440618372872e+01
-6.723621089047808752e+00	1.205658228854579903e+02
-1.359441766922302008e+00	7.229498705106806256e+00
-2.779732444463167695e+00	1.835955153198953838e+01
8.045049077756800671e+00	1.595882023701359458e+02
3.840266051099332500e+00	3.194020096767430417e+01
3.963661548139537416e+00	3.769808666735482205e+01
1.244289584914762159e+00	3.655016417502540360e+00
-2.110477934242842579e+00	1.677813036275972891e+01
-6.093473964021580258e+00	9.661473923873417391e+01
2.499012932970824608e+00	1.546127789524252982e+01
9.905188730731907754e+00	2.368272149050233111e+02
5.919904983543544219e+00	8.618505364225188714e+01
-8.768380823974412763e+00	2.021946828211015088e+02
1.136355750373480689e+00	8.395106013032384240e+00
-8.237605990105851816e-01	9.426637514795395134e+00
-2.079393927294422184e+00	1.645429426439257981e+01
-2.138793780145434198e+00	2.093789886927488197e+01
2.837380166278727245e+00	2.233580405794364054e+01
5.877402803135218790e+00	9.033606232030969352e+01
8.255339204778696427e+00	1.584716453571908801e+02
-7.931556323879840775e+00	1.638461403749359420e+02
9.915917017344831663e+00	2.372270898349884192e+02
9.006244340446226460e+00	1.863438538247205258e+02
-5.485836545985238288e+00	8.335013078570047185e+01
-2.599105601484115624e+00	1.958159125111163590e+01
7.572954958527823521e+00	1.452290637390048289e+02
7.099089717573647818e+00	1.221368165363800529e+02
-4.268700288702971690e+00	4.917939153872389113e+01
1.393794298200504045e+00	4.057408672562822005e+00
-6.743001284583540311e+00	1.263201612850255913e+02
